Area,ISO 3 code,Date,Area type,Continent,Ember region,EU,OECD,G20,G7,ASEAN,Category,Subcategory,Variable,Unit,Value,YoY absolute change,YoY % change,Year,Month,Quarter,YearMonth,Adalah_Agregat,Adalah_Provisional
ASEAN,,2019-04-01,Region,,,False,False,False,False,False,Electricity generation,Fuel,Other Renewables,TWh,3.13,,,2019,4,2,2019-04,False,False
ASEAN,,2019-04-01,Region,,,False,False,False,False,False,Electricity generation,Fuel,Solar,TWh,0.76,,,2019,4,2,2019-04,False,False
ASEAN,,2019-04-01,Region,,,False,False,False,False,False,Electricity generation,Fuel,Wind,TWh,0.29,,,2019,4,2,2019-04,False,False
ASEAN,,2019-04-01,Region,,,False,False,False,False,False,Electricity generation,Total,Total Generation,TWh,91.58,,,2019,4,2,2019-04,False,False
ASEAN,,2019-04-01,Region,,,False,False,False,False,False,Electricity imports,Electricity imports,Net Imports,TWh,,,,2019,4,2,2019-04,False,False
ASEAN,,2019-04-01,Region,,,False,False,False,False,False,Power sector emissions,Aggregate fuel,Clean,mtCO2,1.01,,,2019,4,2,2019-04,True,False
ASEAN,,2019-04-01,Region,,,False,False,False,False,False,Power sector emissions,Aggregate fuel,Fossil,mtCO2,55.24,,,2019,4,2,2019-04,True,False
ASEAN,,2019-04-01,Region,,,False,False,False,False,False,Power sector emissions,Aggregate fuel,Gas and Other Fossil,mtCO2,20.51,,,2019,4,2,2019-04,True,False
ASEAN,,2019-04-01,Region,,,False,False,False,False,False,Power sector emissions,Aggregate fuel,"Hydro, Bioenergy and Other Renewables",mtCO2,0.97,,,2019,4,2,2019-04,True,False
ASEAN,,2019-04-01,Region,,,False,False,False,False,False,Power sector emissions,Aggregate fuel,Renewables,mtCO2,1.01,,,2019,4,2,2019-04,True,False
ASEAN,,2019-04-01,Region,,,False,False,False,False,False,Power sector emissions,Aggregate fuel,Wind and Solar,mtCO2,0.04,,,2019,4,2,2019-04,True,False
ASEAN,,2019-04-01,Region,,,False,False,False,False,False,Power sector emissions,CO2 intensity,CO2 intensity,gCO2/kWh,614.22,,,2019,4,2,2019-04,False,False
ASEAN,,2019-04-01,Region,,,False,False,False,False,False,Power sector emissions,Fuel,Bioenergy,mtCO2,0.55,,,2019,4,2,2019-04,False,False
ASEAN,,2019-04-01,Region,,,False,False,False,False,False,Power sector emissions,Fuel,Coal,mtCO2,34.73,,,2019,4,2,2019-04,False,False
ASEAN,,2019-04-01,Region,,,False,False,False,False,False,Power sector emissions,Fuel,Gas,mtCO2,19.64,,,2019,4,2,2019-04,False,False
ASEAN,,2019-04-01,Region,,,False,False,False,False,False,Power sector emissions,Fuel,Hydro,mtCO2,0.3,,,2019,4,2,2019-04,False,False
ASEAN,,2019-04-01,Region,,,False,False,False,False,False,Power sector emissions,Fuel,Nuclear,mtCO2,0.0,,,2019,4,2,2019-04,False,False
ASEAN,,2019-04-01,Region,,,False,False,False,False,False,Power sector emissions,Fuel,Other Fossil,mtCO2,0.87,,,2019,4,2,2019-04,False,False
ASEAN,,2019-04-01,Region,,,False,False,False,False,False,Power sector emissions,Fuel,Other Renewables,mtCO2,0.12,,,2019,4,2,2019-04,False,False
ASEAN,,2019-04-01,Region,,,False,False,False,False,False,Power sector emissions,Fuel,Solar,mtCO2,0.04,,,2019,4,2,2019-04,False,False
ASEAN,,2019-04-01,Region,,,False,False,False,False,False,Power sector emissions,Fuel,Wind,mtCO2,0.0,,,2019,4,2,2019-04,False,False
ASEAN,,2019-04-01,Region,,,False,False,False,False,False,Power sector emissions,Total,Total emissions,mtCO2,56.25,,,2019,4,2,2019-04,False,False
ASEAN,,2019-05-01,Region,,,False,False,False,False,False,Electricity demand,Demand,Demand,TWh,94.98,,,2019,5,2,2019-05,False,False
ASEAN,,2019-05-01,Region,,,False,False,False,False,False,Electricity generation,Aggregate fuel,Clean,%,21.05,,,2019,5,2,2019-05,True,False
ASEAN,,2019-05-01,Region,,,False,False,False,False,False,Electricity generation,Aggregate fuel,Fossil,%,78.95,,,2019,5,2,2019-05,True,False
ASEAN,,2019-05-01,Region,,,False,False,False,False,False,Electricity generation,Aggregate fuel,Gas and Other Fossil,%,36.3,,,2019,5,2,2019-05,True,False
ASEAN,,2019-05-01,Region,,,False,False,False,False,False,Electricity generation,Aggregate fuel,"Hydro, Bioenergy and Other Renewables",%,19.86,,,2019,5,2,2019-05,True,False
ASEAN,,2019-05-01,Region,,,False,False,False,False,False,Electricity generation,Aggregate fuel,Renewables,%,21.05,,,2019,5,2,2019-05,True,False
ASEAN,,2019-05-01,Region,,,False,False,False,False,False,Electricity generation,Aggregate fuel,Wind and Solar,%,1.19,,,2019,5,2,2019-05,True,False
ASEAN,,2019-05-01,Region,,,False,False,False,False,False,Electricity generation,Aggregate fuel,Clean,TWh,19.99,,,2019,5,2,2019-05,True,False
ASEAN,,2019-05-01,Region,,,False,False,False,False,False,Electricity generation,Aggregate fuel,Fossil,TWh,74.99,,,2019,5,2,2019-05,True,False
ASEAN,,2019-05-01,Region,,,False,False,False,False,False,Electricity generation,Aggregate fuel,Gas and Other Fossil,TWh,34.48,,,2019,5,2,2019-05,True,False
ASEAN,,2019-05-01,Region,,,False,False,False,False,False,Electricity generation,Aggregate fuel,"Hydro, Bioenergy and Other Renewables",TWh,18.86,,,2019,5,2,2019-05,True,False
ASEAN,,2019-05-01,Region,,,False,False,False,False,False,Electricity generation,Aggregate fuel,Renewables,TWh,19.99,,,2019,5,2,2019-05,True,False
ASEAN,,2019-05-01,Region,,,False,False,False,False,False,Electricity generation,Aggregate fuel,Wind and Solar,TWh,1.13,,,2019,5,2,2019-05,True,False
ASEAN,,2019-05-01,Region,,,False,False,False,False,False,Electricity generation,Fuel,Bioenergy,%,2.58,,,2019,5,2,2019-05,False,False
ASEAN,,2019-05-01,Region,,,False,False,False,False,False,Electricity generation,Fuel,Coal,%,42.65,,,2019,5,2,2019-05,False,False
ASEAN,,2019-05-01,Region,,,False,False,False,False,False,Electricity generation,Fuel,Gas,%,34.75,,,2019,5,2,2019-05,False,False
ASEAN,,2019-05-01,Region,,,False,False,False,False,False,Electricity generation,Fuel,Hydro,%,13.97,,,2019,5,2,2019-05,False,False
ASEAN,,2019-05-01,Region,,,False,False,False,False,False,Electricity generation,Fuel,Nuclear,%,0.0,,,2019,5,2,2019-05,False,False
ASEAN,,2019-05-01,Region,,,False,False,False,False,False,Electricity generation,Fuel,Other Fossil,%,1.55,,,2019,5,2,2019-05,False,False
ASEAN,,2019-05-01,Region,,,False,False,False,False,False,Electricity generation,Fuel,Other Renewables,%,3.31,,,2019,5,2,2019-05,False,False
ASEAN,,2019-05-01,Region,,,False,False,False,False,False,Electricity generation,Fuel,Solar,%,0.89,,,2019,5,2,2019-05,False,False
ASEAN,,2019-05-01,Region,,,False,False,False,False,False,Electricity generation,Fuel,Wind,%,0.3,,,2019,5,2,2019-05,False,False
ASEAN,,2019-05-01,Region,,,False,False,False,False,False,Electricity generation,Fuel,Bioenergy,TWh,2.45,,,2019,5,2,2019-05,False,False
ASEAN,,2019-05-01,Region,,,False,False,False,False,False,Electricity generation,Fuel,Coal,TWh,40.51,,,2019,5,2,2019-05,False,False
ASEAN,,2019-05-01,Region,,,False,False,False,False,False,Electricity generation,Fuel,Gas,TWh,33.01,,,2019,5,2,2019-05,False,False
ASEAN,,2019-05-01,Region,,,False,False,False,False,False,Electricity generation,Fuel,Hydro,TWh,13.27,,,2019,5,2,2019-05,False,False
ASEAN,,2019-05-01,Region,,,False,False,False,False,False,Electricity generation,Fuel,Nuclear,TWh,0.0,,,2019,5,2,2019-05,False,False
ASEAN,,2019-05-01,Region,,,False,False,False,False,False,Electricity generation,Fuel,Other Fossil,TWh,1.47,,,2019,5,2,2019-05,False,False
ASEAN,,2019-05-01,Region,,,False,False,False,False,False,Electricity generation,Fuel,Other Renewables,TWh,3.14,,,2019,5,2,2019-05,False,False
ASEAN,,2019-05-01,Region,,,False,False,False,False,False,Electricity generation,Fuel,Solar,TWh,0.84,,,2019,5,2,2019-05,False,False
ASEAN,,2019-05-01,Region,,,False,False,False,False,False,Electricity generation,Fuel,Wind,TWh,0.29,,,2019,5,2,2019-05,False,False
ASEAN,,2019-05-01,Region,,,False,False,False,False,False,Electricity generation,Total,Total Generation,TWh,94.98,,,2019,5,2,2019-05,False,False
ASEAN,,2019-05-01,Region,,,False,False,False,False,False,Electricity imports,Electricity imports,Net Imports,TWh,,,,2019,5,2,2019-05,False,False
ASEAN,,2019-05-01,Region,,,False,False,False,False,False,Power sector emissions,Aggregate fuel,Clean,mtCO2,1.03,,,2019,5,2,2019-05,True,False
ASEAN,,2019-05-01,Region,,,False,False,False,False,False,Power sector emissions,Aggregate fuel,Fossil,mtCO2,57.14,,,2019,5,2,2019-05,True,False
ASEAN,,2019-05-01,Region,,,False,False,False,False,False,Power sector emissions,Aggregate fuel,Gas and Other Fossil,mtCO2,20.8,,,2019,5,2,2019-05,True,False
ASEAN,,2019-05-01,Region,,,False,False,False,False,False,Power sector emissions,Aggregate fuel,"Hydro, Bioenergy and Other Renewables",mtCO2,0.99,,,2019,5,2,2019-05,True,False
ASEAN,,2019-05-01,Region,,,False,False,False,False,False,Power sector emissions,Aggregate fuel,Renewables,mtCO2,1.03,,,2019,5,2,2019-05,True,False
ASEAN,,2019-05-01,Region,,,False,False,False,False,False,Power sector emissions,Aggregate fuel,Wind and Solar,mtCO2,0.04,,,2019,5,2,2019-05,True,False
ASEAN,,2019-05-01,Region,,,False,False,False,False,False,Power sector emissions,CO2 intensity,CO2 intensity,gCO2/kWh,612.45,,,2019,5,2,2019-05,False,False
ASEAN,,2019-05-01,Region,,,False,False,False,False,False,Power sector emissions,Fuel,Bioenergy,mtCO2,0.55,,,2019,5,2,2019-05,False,False
ASEAN,,2019-05-01,Region,,,False,False,False,False,False,Power sector emissions,Fuel,Coal,mtCO2,36.34,,,2019,5,2,2019-05,False,False
ASEAN,,2019-05-01,Region,,,False,False,False,False,False,Power sector emissions,Fuel,Gas,mtCO2,19.79,,,2019,5,2,2019-05,False,False
ASEAN,,2019-05-01,Region,,,False,False,False,False,False,Power sector emissions,Fuel,Hydro,mtCO2,0.32,,,2019,5,2,2019-05,False,False
ASEAN,,2019-05-01,Region,,,False,False,False,False,False,Power sector emissions,Fuel,Nuclear,mtCO2,0.0,,,2019,5,2,2019-05,False,False
ASEAN,,2019-05-01,Region,,,False,False,False,False,False,Power sector emissions,Fuel,Other Fossil,mtCO2,1.01,,,2019,5,2,2019-05,False,False
ASEAN,,2019-05-01,Region,,,False,False,False,False,False,Power sector emissions,Fuel,Other Renewables,mtCO2,0.12,,,2019,5,2,2019-05,False,False
ASEAN,,2019-05-01,Region,,,False,False,False,False,False,Power sector emissions,Fuel,Solar,mtCO2,0.04,,,2019,5,2,2019-05,False,False
ASEAN,,2019-05-01,Region,,,False,False,False,False,False,Power sector emissions,Fuel,Wind,mtCO2,0.0,,,2019,5,2,2019-05,False,False
ASEAN,,2019-05-01,Region,,,False,False,False,False,False,Power sector emissions,Total,Total emissions,mtCO2,58.17,,,2019,5,2,2019-05,False,False
ASEAN,,2019-06-01,Region,,,False,False,False,False,False,Electricity demand,Demand,Demand,TWh,94.22,,,2019,6,2,2019-06,False,False
ASEAN,,2019-06-01,Region,,,False,False,False,False,False,Electricity generation,Aggregate fuel,Clean,%,22.6,,,2019,6,2,2019-06,True,False
ASEAN,,2019-06-01,Region,,,False,False,False,False,False,Electricity generation,Aggregate fuel,Fossil,%,77.4,,,2019,6,2,2019-06,True,False
ASEAN,,2019-06-01,Region,,,False,False,False,False,False,Electricity generation,Aggregate fuel,Gas and Other Fossil,%,35.5,,,2019,6,2,2019-06,True,False
ASEAN,,2019-06-01,Region,,,False,False,False,False,False,Electricity generation,Aggregate fuel,"Hydro, Bioenergy and Other Renewables",%,20.94,,,2019,6,2,2019-06,True,False
ASEAN,,2019-06-01,Region,,,False,False,False,False,False,Electricity generation,Aggregate fuel,Renewables,%,22.6,,,2019,6,2,2019-06,True,False
ASEAN,,2019-06-01,Region,,,False,False,False,False,False,Electricity generation,Aggregate fuel,Wind and Solar,%,1.66,,,2019,6,2,2019-06,True,False
ASEAN,,2019-06-01,Region,,,False,False,False,False,False,Electricity generation,Aggregate fuel,Clean,TWh,21.29,,,2019,6,2,2019-06,True,False
ASEAN,,2019-06-01,Region,,,False,False,False,False,False,Electricity generation,Aggregate fuel,Fossil,TWh,72.93,,,2019,6,2,2019-06,True,False
ASEAN,,2019-06-01,Region,,,False,False,False,False,False,Electricity generation,Aggregate fuel,Gas and Other Fossil,TWh,33.45,,,2019,6,2,2019-06,True,False
ASEAN,,2019-06-01,Region,,,False,False,False,False,False,Electricity generation,Aggregate fuel,"Hydro, Bioenergy and Other Renewables",TWh,19.72,,,2019,6,2,2019-06,True,False
ASEAN,,2019-06-01,Region,,,False,False,False,False,False,Electricity generation,Aggregate fuel,Renewables,TWh,21.29,,,2019,6,2,2019-06,True,False
ASEAN,,2019-06-01,Region,,,False,False,False,False,False,Electricity generation,Aggregate fuel,Wind and Solar,TWh,1.57,,,2019,6,2,2019-06,True,False
ASEAN,,2019-06-01,Region,,,False,False,False,False,False,Electricity generation,Fuel,Bioenergy,%,2.56,,,2019,6,2,2019-06,False,False
ASEAN,,2019-06-01,Region,,,False,False,False,False,False,Electricity generation,Fuel,Coal,%,41.9,,,2019,6,2,2019-06,False,False
ASEAN,,2019-06-01,Region,,,False,False,False,False,False,Electricity generation,Fuel,Gas,%,33.28,,,2019,6,2,2019-06,False,False
ASEAN,,2019-06-01,Region,,,False,False,False,False,False,Electricity generation,Fuel,Hydro,%,15.19,,,2019,6,2,2019-06,False,False
ASEAN,,2019-06-01,Region,,,False,False,False,False,False,Electricity generation,Fuel,Nuclear,%,0.0,,,2019,6,2,2019-06,False,False
ASEAN,,2019-06-01,Region,,,False,False,False,False,False,Electricity generation,Fuel,Other Fossil,%,2.22,,,2019,6,2,2019-06,False,False
ASEAN,,2019-06-01,Region,,,False,False,False,False,False,Electricity generation,Fuel,Other Renewables,%,3.19,,,2019,6,2,2019-06,False,False
ASEAN,,2019-06-01,Region,,,False,False,False,False,False,Electricity generation,Fuel,Solar,%,1.26,,,2019,6,2,2019-06,False,False
ASEAN,,2019-06-01,Region,,,False,False,False,False,False,Electricity generation,Fuel,Wind,%,0.4,,,2019,6,2,2019-06,False,False
ASEAN,,2019-06-01,Region,,,False,False,False,False,False,Electricity generation,Fuel,Bioenergy,TWh,2.41,,,2019,6,2,2019-06,False,False
ASEAN,,2019-06-01,Region,,,False,False,False,False,False,Electricity generation,Fuel,Coal,TWh,39.48,,,2019,6,2,2019-06,False,False
ASEAN,,2019-06-01,Region,,,False,False,False,False,False,Electricity generation,Fuel,Gas,TWh,31.36,,,2019,6,2,2019-06,False,False
ASEAN,,2019-06-01,Region,,,False,False,False,False,False,Electricity generation,Fuel,Hydro,TWh,14.31,,,2019,6,2,2019-06,False,False
ASEAN,,2019-06-01,Region,,,False,False,False,False,False,Electricity generation,Fuel,Nuclear,TWh,0.0,,,2019,6,2,2019-06,False,False
ASEAN,,2019-06-01,Region,,,False,False,False,False,False,Electricity generation,Fuel,Other Fossil,TWh,2.09,,,2019,6,2,2019-06,False,False
ASEAN,,2019-06-01,Region,,,False,False,False,False,False,Electricity generation,Fuel,Other Renewables,TWh,3.0,,,2019,6,2,2019-06,False,False
ASEAN,,2019-06-01,Region,,,False,False,False,False,False,Electricity generation,Fuel,Solar,TWh,1.19,,,2019,6,2,2019-06,False,False
ASEAN,,2019-06-01,Region,,,False,False,False,False,False,Electricity generation,Fuel,Wind,TWh,0.38,,,2019,6,2,2019-06,False,False
ASEAN,,2019-06-01,Region,,,False,False,False,False,False,Electricity generation,Total,Total Generation,TWh,94.22,,,2019,6,2,2019-06,False,False
ASEAN,,2019-06-01,Region,,,False,False,False,False,False,Electricity imports,Electricity imports,Net Imports,TWh,,,,2019,6,2,2019-06,False,False
ASEAN,,2019-06-01,Region,,,False,False,False,False,False,Power sector emissions,Aggregate fuel,Clean,mtCO2,1.05,,,2019,6,2,2019-06,True,False
ASEAN,,2019-06-01,Region,,,False,False,False,False,False,Power sector emissions,Aggregate fuel,Fossil,mtCO2,55.69,,,2019,6,2,2019-06,True,False
ASEAN,,2019-06-01,Region,,,False,False,False,False,False,Power sector emissions,Aggregate fuel,Gas and Other Fossil,mtCO2,20.24,,,2019,6,2,2019-06,True,False
ASEAN,,2019-06-01,Region,,,False,False,False,False,False,Power sector emissions,Aggregate fuel,"Hydro, Bioenergy and Other Renewables",mtCO2,0.99,,,2019,6,2,2019-06,True,False
ASEAN,,2019-06-01,Region,,,False,False,False,False,False,Power sector emissions,Aggregate fuel,Renewables,mtCO2,1.05,,,2019,6,2,2019-06,True,False
ASEAN,,2019-06-01,Region,,,False,False,False,False,False,Power sector emissions,Aggregate fuel,Wind and Solar,mtCO2,0.06,,,2019,6,2,2019-06,True,False
ASEAN,,2019-06-01,Region,,,False,False,False,False,False,Power sector emissions,CO2 intensity,CO2 intensity,gCO2/kWh,602.21,,,2019,6,2,2019-06,False,False
ASEAN,,2019-06-01,Region,,,False,False,False,False,False,Power sector emissions,Fuel,Bioenergy,mtCO2,0.54,,,2019,6,2,2019-06,False,False
ASEAN,,2019-06-01,Region,,,False,False,False,False,False,Power sector emissions,Fuel,Coal,mtCO2,35.45,,,2019,6,2,2019-06,False,False
ASEAN,,2019-06-01,Region,,,False,False,False,False,False,Power sector emissions,Fuel,Gas,mtCO2,18.81,,,2019,6,2,2019-06,False,False
ASEAN,,2019-06-01,Region,,,False,False,False,False,False,Power sector emissions,Fuel,Hydro,mtCO2,0.34,,,2019,6,2,2019-06,False,False
ASEAN,,2019-06-01,Region,,,False,False,False,False,False,Power sector emissions,Fuel,Nuclear,mtCO2,0.0,,,2019,6,2,2019-06,False,False
ASEAN,,2019-06-01,Region,,,False,False,False,False,False,Power sector emissions,Fuel,Other Fossil,mtCO2,1.43,,,2019,6,2,2019-06,False,False
ASEAN,,2019-06-01,Region,,,False,False,False,False,False,Power sector emissions,Fuel,Other Renewables,mtCO2,0.11,,,2019,6,2,2019-06,False,False
ASEAN,,2019-06-01,Region,,,False,False,False,False,False,Power sector emissions,Fuel,Solar,mtCO2,0.06,,,2019,6,2,2019-06,False,False
ASEAN,,2019-06-01,Region,,,False,False,False,False,False,Power sector emissions,Fuel,Wind,mtCO2,0.0,,,2019,6,2,2019-06,False,False
ASEAN,,2019-06-01,Region,,,False,False,False,False,False,Power sector emissions,Total,Total emissions,mtCO2,56.74,,,2019,6,2,2019-06,False,False
ASEAN,,2019-07-01,Region,,,False,False,False,False,False,Electricity demand,Demand,Demand,TWh,97.71,,,2019,7,3,2019-07,False,False
ASEAN,,2019-07-01,Region,,,False,False,False,False,False,Electricity generation,Aggregate fuel,Clean,%,24.07,,,2019,7,3,2019-07,True,False
ASEAN,,2019-07-01,Region,,,False,False,False,False,False,Electricity generation,Aggregate fuel,Fossil,%,75.93,,,2019,7,3,2019-07,True,False
ASEAN,,2019-07-01,Region,,,False,False,False,False,False,Electricity generation,Aggregate fuel,Gas and Other Fossil,%,33.15,,,2019,7,3,2019-07,True,False
ASEAN,,2019-07-01,Region,,,False,False,False,False,False,Electricity generation,Aggregate fuel,"Hydro, Bioenergy and Other Renewables",%,22.24,,,2019,7,3,2019-07,True,False
ASEAN,,2019-07-01,Region,,,False,False,False,False,False,Electricity generation,Aggregate fuel,Renewables,%,24.07,,,2019,7,3,2019-07,True,False
ASEAN,,2019-07-01,Region,,,False,False,False,False,False,Electricity generation,Aggregate fuel,Wind and Solar,%,1.83,,,2019,7,3,2019-07,True,False
ASEAN,,2019-07-01,Region,,,False,False,False,False,False,Electricity generation,Aggregate fuel,Clean,TWh,23.52,,,2019,7,3,2019-07,True,False
ASEAN,,2019-07-01,Region,,,False,False,False,False,False,Electricity generation,Aggregate fuel,Fossil,TWh,74.19,,,2019,7,3,2019-07,True,False
ASEAN,,2019-07-01,Region,,,False,False,False,False,False,Electricity generation,Aggregate fuel,Gas and Other Fossil,TWh,32.39,,,2019,7,3,2019-07,True,False
ASEAN,,2019-07-01,Region,,,False,False,False,False,False,Electricity generation,Aggregate fuel,"Hydro, Bioenergy and Other Renewables",TWh,21.73,,,2019,7,3,2019-07,True,False
ASEAN,,2019-07-01,Region,,,False,False,False,False,False,Electricity generation,Aggregate fuel,Renewables,TWh,23.52,,,2019,7,3,2019-07,True,False
ASEAN,,2019-07-01,Region,,,False,False,False,False,False,Electricity generation,Aggregate fuel,Wind and Solar,TWh,1.79,,,2019,7,3,2019-07,True,False
ASEAN,,2019-07-01,Region,,,False,False,False,False,False,Electricity generation,Fuel,Bioenergy,%,2.58,,,2019,7,3,2019-07,False,False
ASEAN,,2019-07-01,Region,,,False,False,False,False,False,Electricity generation,Fuel,Coal,%,42.78,,,2019,7,3,2019-07,False,False
ASEAN,,2019-07-01,Region,,,False,False,False,False,False,Electricity generation,Fuel,Gas,%,31.71,,,2019,7,3,2019-07,False,False
ASEAN,,2019-07-01,Region,,,False,False,False,False,False,Electricity generation,Fuel,Hydro,%,16.59,,,2019,7,3,2019-07,False,False
ASEAN,,2019-07-01,Region,,,False,False,False,False,False,Electricity generation,Fuel,Nuclear,%,0.0,,,2019,7,3,2019-07,False,False
